Rank,Lemma,WeightedScore,RawCount
8169,πρόσδεος,0.003358,1
8170,νομούνω,0.003358,1
8171,δέκακος,0.003358,1
8172,τιαλλός,0.003358,1
8173,μοηθός,0.003358,1
8174,Δημόφας,0.003358,1
8175,συσγράφω,0.003358,1
8176,νηποινεύς,0.003358,1
8177,συγκατασκάπτω,0.003358,1
8178,Παλλήνιος,0.003358,1
8179,ΧαρίουΚαλλος,0.003358,1
8180,καταπετάκυμαι,0.003358,1
8181,πρυτάνεσις,0.003358,1
8182,παραγάγοιες,0.003358,1
8183,περιαγάγω,0.003358,1
8184,μεμε,0.003358,1
8185,καλλίδης,0.003358,1
8186,χρυσιάδης,0.003358,1
8187,συνοκήκω,0.003358,1
8188,παρασυλλέγω,0.003358,1
8189,ναυκληριός,0.003358,1
8190,πάνυπανυς,0.003358,1
8191,μεταγαγνάομαι,0.003358,1
8192,πιλαθέομαι,0.003358,1
8193,μέγαλον,0.003338,2
8194,Μέντωρ,0.003333,15
8195,παλύνω,0.003332,7
8196,δωροδόκημα,0.003331,4
8197,πολίτνυμι,0.003331,4
8198,κρατύνω,0.003329,13
8199,Διοτρεφής,0.003328,39
8200,στενάχω,0.003317,41
8201,συνενέγκομαι,0.003306,4
8202,στίβος,0.003305,8
8203,δύη,0.003302,7
8204,πάννυχος,0.003297,8
8205,προσαναλίσκω,0.003292,2
8206,γερουσία,0.003292,2
8207,φιλονεικία,0.003290,3
8208,μάνθηνι,0.003288,4
8209,σῶμα,0.003286,136
8210,παρεξέρχομαι,0.003284,9
8211,ποιετής,0.003277,6
8212,κακουργότερος,0.003275,3
8213,ζώω,0.003275,45
8214,περιφραδής,0.003272,7
8215,πρεσβευτός,0.003269,5
8216,κεχειροτονήτης,0.003268,1
8217,προστεθέω,0.003268,1
8218,συνεισεισογον,0.003268,1
8219,δωρειαί,0.003268,1
8220,προσχώτω,0.003268,1
8221,πελείπω,0.003268,1
8222,γεμίζομαι,0.003268,1
8223,σιτοφύλαξις,0.003268,1
8224,προσπερίζω,0.003268,1
8225,μεταδοξέω,0.003268,1
8226,προσαφαιρέω,0.003268,1
8227,συνεύχομαι,0.003268,1
8228,μετέποι,0.003268,1
8229,γραμμίς,0.003268,1
8230,σκόπειτος,0.003268,1
8231,Γοργώπης,0.003268,1
8232,ΠΡήΞεΙ,0.003268,1
8233,ΧΑώΡης,0.003268,1
8234,Στράβαξ,0.003268,1
8235,χΑώΡΙων,0.003268,1
8236,ΤΙΜώς,0.003268,1
8237,τάραττος,0.003268,1
8238,νομοθετή,0.003268,1
8239,λυθή,0.003268,1
8240,παραισεισέρω,0.003268,1
8241,δωκατί,0.003268,1
8242,κακουργότος,0.003268,1
8243,ΑΝΤΙΓΡΡεύς,0.003268,1
8244,ΗΛΗΣ,0.003268,1
8245,κατάθημι,0.003268,1
8246,προσδιαρίζω,0.003268,1
8247,Μεσσήνιοί,0.003268,1
8248,μαστιγία,0.003268,1
8249,πάρακακάγω,0.003268,1
8250,Λυκίδας,0.003268,1
8251,πόνη,0.003268,1
8252,χολάζω,0.003268,1
8253,πορρότερος,0.003268,1
8254,φιλονίκω,0.003268,1
8255,Βάθιππος,0.003268,1
8256,προσγέγω,0.003268,1
8257,Γέλαρχος,0.003268,1
8258,τυραννάομαι,0.003268,1
8259,στρόγγυλος,0.003268,1
8260,παρείσσω,0.003268,1
8261,Ἰωάννης,0.003262,135
8262,πλεκτός,0.003257,7
8263,φέρτατος,0.003256,41
8264,καταδήδω,0.003242,3
8265,χειμέριος,0.003242,8
8266,βαρύτης,0.003240,4
8267,Τριβαλλούς,0.003240,4
8268,μετριότερος,0.003238,2
8269,λήπτομαι,0.003238,2
8270,συνεστρατεύομαι,0.003226,6
8271,χαλκοχίτων,0.003225,33
8272,ναυτίλλομαι,0.003222,9
8273,θαμά,0.003220,9
8274,συμβουλευτής,0.003217,3
8275,παιδοτρίβω,0.003216,2
8276,συνοίκιος,0.003216,2
8277,Λευκωνίδης,0.003216,2
8278,Φιλώταδος,0.003216,2
8279,συνής,0.003216,2
8280,πορνικός,0.003216,2
8281,προαγωγός,0.003216,2
8282,Ποινή,0.003216,2
8283,στέλλω,0.003215,50
8284,τειχισμός,0.003210,8
8285,μήτοι,0.003203,5
8286,συμφράζομαι,0.003201,6
8287,θεοφιλής,0.003198,4
8288,Κριτόβουλος,0.003197,3
8289,κιναιδία,0.003194,2
8290,λήρ,0.003194,2
8291,κίναμαι,0.003194,2
8292,Στύραος,0.003192,5
8293,Κυάνεος,0.003189,2
8294,ἀποστέλλω,0.003189,132
8295,θύραζε,0.003189,34
8296,χάραξ,0.003187,6
8297,Πολύκριτος,0.003182,10
8298,βιβρώσκω,0.003180,7
8299,στυγνός,0.003176,3
8300,συμγορεύω,0.003171,2
8301,Λημοσθένης,0.003171,2
8302,συσσιτί-μαι,0.003171,2
8303,διηπορέω,0.003171,2
8304,Λοιδίας,0.003171,2
8305,σπονδόφορος,0.003171,2
8306,μυστηριώτις,0.003171,2
8307,Δερκύλον,0.003171,2
8308,Ψυχή,0.003171,2
8309,Φιλόδημος,0.003171,2
8310,πρέσβω,0.003171,2
8311,Τεμενίδης,0.003171,2
8312,στεφανηφορία,0.003166,2
8313,κατηρεφής,0.003161,5
8314,πάταγος,0.003147,8
8315,θάλπω,0.003139,6
8316,ζωγρέω,0.003129,34
8317,θωρήσσω,0.003122,43
8318,τεθεωρέω,0.003122,3
8319,χηλή,0.003118,5
8320,σποδός,0.003115,11
8321,συνοργίζω,0.003115,2
8322,χρυσόχοος,0.003115,2
8323,κόρρη,0.003115,2
8324,ναίνω,0.003115,2
8325,συναδικάομαι,0.003115,2
8326,συνεξαζόομαι,0.003115,2
8327,παρασχηκώ,0.003115,2
8328,τυπτάνομαι,0.003115,2
8329,Τιμάσιος,0.003107,16
8330,δηρός,0.003105,38
8331,καθύπερθε,0.003101,73
8332,καναχή,0.003100,5
8333,διακέομαι,0.003100,3
8334,κοινολογέω,0.003099,6
8335,προσβλέπω,0.003099,4
8336,στείρω,0.003091,4
8337,γέλων,0.003091,4
8338,στέφω,0.003089,5
8339,ποδαρκής,0.003088,22
8340,λευκώλενος,0.003084,39
8341,Παφλαγονία,0.003084,7
8342,φορβή,0.003083,9
8343,μενεαίνω,0.003075,38
8344,συντελής,0.003072,3
8345,Καλλαίσχρος,0.003072,3
8346,καίριος,0.003070,6
8347,περιβαίνω,0.003070,5
8348,πέρσις,0.003068,23
8349,ἀμήν,0.003068,127
8350,στίξ,0.003062,43
8351,παγχάλκεος,0.003060,4
8352,συντυχία,0.003059,10
8353,Μνησιφίλης,0.003054,5
8354,δείλη,0.003052,11
8355,Μυρμιδόνες,0.003052,42
8356,νεικέω,0.003039,39
8357,λιτή,0.003036,6
8358,παραπλήσια,0.003036,3
8359,δάιος,0.003031,43
8360,γένυς,0.003030,4
8361,ΗΜΟΣΘΕΝΟΥΣός,0.003028,4
8362,συμπεριειλέω,0.003028,4
8363,Τιμόλαος,0.003028,4
8364,σφερίζω,0.003028,4
8365,Σηλυμβριανός,0.003028,4
8366,βωλή,0.003028,4
8367,βραχίς,0.003028,4
8368,συνεκκαίδεκα,0.003028,4
8369,τριηραρχίκος,0.003028,4
8370,κΑΤαΛΟΓόω,0.003028,4
8371,ψηφίσμα,0.003028,4
8372,Δημόνικος,0.003028,4
8373,Τρόμη,0.003028,4
8374,Κιρραία,0.003028,4
8375,Κλεινάγορος,0.003028,4
8376,ΙΟΙΣη,0.003028,4
8377,Θ,0.003028,4
8378,Βάτταλος,0.003028,4
8379,συνεμβάλλω,0.003028,4
8380,Διώνδης,0.003028,4
8381,συμβομουλευκάω,0.003028,4
8382,πηνίξ,0.003028,4
8383,προσφιλής,0.003025,8
8384,Σικυώνιος,0.003021,41
8385,κορέννυμι,0.003021,24
8386,παρέξειμι,0.003020,7
8387,πρόδρομος,0.003012,9
8388,λάχος,0.003008,3
8389,κυκλέω,0.003007,4
8390,κτερίζω,0.002999,4
8391,βρέμω,0.002999,4
8392,λωβητήρ,0.002999,4
8393,δοῦλος,0.002996,124
8394,κομψεύω,0.002995,3
8395,κατήκοος,0.002995,3
8396,στόμιον,0.002995,3
8397,δεύω,0.002995,36
8398,προδιαλέγω,0.002990,2
8399,δηλωτέον,0.002990,2
8400,φρονιμώτηρ,0.002990,2
8401,σαίνω,0.002990,3
8402,χειροτονής,0.002989,2
8403,περιπτύσσω,0.002982,2
8404,κάπρος,0.002980,13
8405,δράσσομαι,0.002979,5
8406,γένειον,0.002971,10
8407,πυρά,0.002969,26
8408,νεάτης,0.002962,3
8409,νεμεσητός,0.002959,9
8410,κερκίς,0.002959,3
8411,καταδίδωμι,0.002952,18
8412,ὅταν,0.002947,122
8413,ἀρχιερεύς,0.002947,122
8414,λέσχη,0.002940,4
8415,φιλάργυρος,0.002940,4
8416,μέριμνα,0.002933,7
8417,πάροικος,0.002930,6
8418,δυσκλεής,0.002929,3
8419,πολυστάφυλος,0.002929,3
8420,φυσιάω,0.002929,3
8421,θαρσύνω,0.002920,21
8422,κορυφή,0.002918,42
8423,καταντίον,0.002916,6
8424,σμερδαλέος,0.002916,37
8425,Δέξιππος,0.002913,15
8426,κέμομαι,0.002910,8
8427,πατέω,0.002908,6
8428,κινδύνευμα,0.002892,2
8429,φιτύω,0.002892,2
8430,πτηνός,0.002892,2
8431,προσήγορος,0.002892,2
8432,κατείδω,0.002892,2
8433,Λάιος,0.002891,5
8434,πεδιάς,0.002891,5
8435,πολεύω,0.002889,2
8436,θεόθεν,0.002889,2
8437,φύξιμος,0.002889,2
8438,καταναίρω,0.002889,2
8439,κλιτύς,0.002889,2
8440,ποτιπτύσσω,0.002889,2
8441,παραβολή,0.002888,51
8442,θαλερός,0.002884,34
8443,ξυρόν,0.002884,3
8444,στεγανός,0.002879,3
8445,πημονή,0.002879,3
8446,θάρσω,0.002879,3
8447,προσκοπέω,0.002879,3
8448,μογέω,0.002876,30
8449,αἰών,0.002875,119
8450,Γερήνιος,0.002873,36
8451,καταλαζονεύω,0.002868,2
8452,φονάω,0.002865,4
8453,παστάς,0.002865,4
8454,σινδόνος,0.002865,4
8455,φέγγος,0.002860,4
8456,πυρφόρος,0.002859,3
8457,μύω,0.002858,2
8458,Σίπυλος,0.002858,2
8459,κατευνάζω,0.002858,2
8460,πολυκτήμων,0.002858,2
8461,Δρύας,0.002858,2
8462,κεντέω,0.002858,2
8463,σκέλος,0.002846,23
8464,νεοχμός,0.002839,3
8465,λέομαι,0.002839,3
8466,βιώσιμος,0.002839,3
8467,πιμελή,0.002839,3
8468,θραύω,0.002838,3
8469,συνεργάζομαι,0.002833,2
8470,δύσνους,0.002833,2
8471,λίπος,0.002833,2
8472,μαρτυρειτέω,0.002828,2
8473,διάφημι,0.002828,2
8474,πηλός,0.002824,26
8475,θεήλατος,0.002813,2
8476,λυσσάω,0.002813,2
8477,καταζεύγνυμι,0.002813,2
8478,Σαλμυδησσός,0.002813,2
8479,πάθη,0.002813,2
8480,Κωρύκιος,0.002813,2
8481,Κασταλία,0.002813,2
8482,φιλάδελφος,0.002812,2
8483,λιθόστρωτος,0.002812,2
8484,νημερτής,0.002806,29
8485,πάνδημος,0.002788,1
8486,καλχαίνω,0.002788,1
8487,προκηρύγω,0.002788,1
8488,δημόλευστος,0.002788,1
8489,σχετλίος,0.002788,1
8490,σύγγνοια,0.002788,1
8491,προτάρβω,0.002788,1
8492,προμηνύω,0.002788,1
8493,καταυδάω,0.002788,1
8494,βλέφαρος,0.002788,1
8495,λεύκασπος,0.002788,1
8496,πανσαγία,0.002788,1
8497,στεφάνωμα,0.002788,1
8498,πευκήεις,0.002788,1
8499,δυσχείρωμα,0.002788,1
8500,ποτινίσσομαι,0.002788,1
8501,βαλβίς,0.002788,1
8502,τανταλόομαι,0.002788,1
8503,Βακχεύω,0.002788,1
8504,δεξιόσειρος,0.002788,1
8505,δικρατής,0.002788,1
8506,μεγαλώνυμος,0.002788,1
8507,νίκα,0.002788,1
8508,πολυάρματος,0.002788,1
8509,λησμοσύνη,0.002788,1
8510,νεαρή,0.002788,1
8511,Πολυνείκη,0.002788,1
8512,δύσπνους,0.002788,1
8513,διψίος,0.002788,1
8514,γενάς,0.002788,1
8515,δικέλλη,0.002788,1
8516,στύφλος,0.002788,1
8517,τυμβηρός,0.002788,1
8518,μύδρος,0.002788,1
8519,διέρπω,0.002788,1
8520,κρυπτέον,0.002788,1
8521,δυσδαίμων,0.002788,1
8522,πάλος,0.002788,1
8523,σύννοιος,0.002788,1
8524,λάλημα,0.002788,1
8525,περιβρύχιος,0.002788,1
8526,δικτυόκλωστος,0.002788,1
8527,λασιαύχην,0.002788,1
8528,ζυγόω,0.002788,1
8529,δύσαυλος,0.002788,1
8530,δύσομβρα,0.002788,1
8531,παντοπόρος,0.002788,1
8532,μηχανόεις,0.002788,1
8533,γεραίρων,0.002788,1
8534,παρέστιος,0.002788,1
8535,χέμομαι,0.002788,1
8536,χαρός,0.002788,1
8537,κοσμόω,0.002788,1
8538,σηράω,0.002788,1
8539,φόβη,0.002788,1
8540,διψία,0.002788,1
8541,πρόχος,0.002788,1
8542,τρίσπονδος,0.002788,1
8543,καταρνέω,0.002788,1
8544,προυκηρύζω,0.002788,1
8545,σκλάρ,0.002788,1
8546,περισκελής,0.002788,1
8547,καταρτύω,0.002788,1
8548,κλοπεύς,0.002788,1
8549,καλλύνω,0.002788,1
8550,δυσσεβές,0.002788,1
8551,συνέχθω,0.002788,1
8552,συμφιλέω,0.002788,1
8553,φιλητέος,0.002788,1
8554,ξυμμετίσχω,0.002788,1
8555,σύμπλους,0.002788,1
8556,ξυνίστωρ,0.002788,1
8557,γύης,0.002788,1
8558,φίλτας,0.002788,1
8559,ποντία,0.002788,1
8560,δύσπνοος,0.002788,1
8561,βυσσόθεν,0.002788,1
8562,δυσάνεμος,0.002788,1
8563,Λαβδακιδός,0.002788,1
8564,μαρμαρόεις,0.002788,1
8565,πολύπλαγκτος,0.002788,1
8566,προσαύω,0.002788,1
8567,μελλόνυμφος,0.002788,1
8568,λυσσαίνω,0.002788,1
8569,παραγκάλισμα,0.002788,1
8570,σύνευνος,0.002788,1
8571,κρείνω,0.002788,1
8572,φρονούντως,0.002788,1
8573,χρύση,0.002788,1
8574,διαπτύσσω,0.002788,1
8575,κλών,0.002788,1
8576,σέλμα,0.002788,1
8577,προκήδομαι,0.002788,1
8578,πάγκακος,0.002788,1
8579,φρενόω,0.002788,1
8580,δούλευμα,0.002788,1
8581,κωτίλλω,0.002788,1
8582,δινάσκω,0.002788,1
8583,θιγγόνω,0.002788,1
8584,παγκοίτης,0.002788,1
8585,φθινάς,0.002788,1
8586,σιφάω,0.002788,1
8587,κισσός,0.002788,1
8588,βλάστος,0.002788,1
8589,δειράς,0.002788,1
8590,θεογεννής,0.002788,1
8591,θνητογενής,0.002788,1
8592,σύγκληρος,0.002788,1
8593,Διρκαίη,0.002788,1
8594,συμμάρτυρα,0.002788,1
8595,τυμβόχωστος,0.002788,1
8596,ποταίνιος,0.002788,1
8597,προβός,0.002788,1
8598,Δίκας,0.002788,1
8599,τριπόλιστος,0.002788,1
8600,Λαβδακίδης,0.002788,1
8601,κοιμήμα,0.002788,1
8602,δύσποτμος,0.002788,1
8603,παραβατός,0.002788,1
8604,τυμβεύω,0.002788,1
8605,κατασκαφής,0.002788,1
8606,Φερσέφασσα,0.002788,1
8607,λοισθία,0.002788,1
8608,παίδειος,0.002788,1
8609,κατακυρόω,0.002788,1
8610,κοιρανίδης,0.002788,1
8611,βασιλείδης,0.002788,1
8612,σεβίζω,0.002788,1
8613,χαλκόδετος,0.002788,1
8614,τυμβήρης,0.002788,1
8615,χρυσόρυτος,0.002788,1
8616,μοιρίδιος,0.002788,1
8617,κατάφρακτος,0.002788,1
8618,φίλαυλος,0.002788,1
8619,Κυανεά,0.002788,1
8620,διδύμη,0.002788,1
8621,Βοσπόρια,0.002788,1
8622,δισός,0.002788,1
8623,Φινείδης,0.002788,1
8624,τηλέπορος,0.002788,1
8625,Βορεάς,0.002788,1
8626,βαρβαρόομαι,0.002788,1
8627,πάμφλεκτος,0.002788,1
8628,θύμα,0.002788,1
8629,κηκός,0.002788,1
8630,κατύφω,0.002788,1
8631,μετάρσιος,0.002788,1
8632,χολός,0.002788,1
8633,καταρρυής,0.002788,1
8634,καλυπτός,0.002788,1
8635,μάντευμα,0.002788,1
8636,θυστάς,0.002788,1
8637,πάγκοινος,0.002788,1
8638,ταγός,0.002788,1
8639,κάθιστι,0.002788,1
8640,τρόχος,0.002788,1
8641,καταργυρόω,0.002788,1
8642,σπάραγμα,0.002788,1
8643,καθαγνίζω,0.002788,1
8644,θάλπος,0.002788,1
8645,παρείκω,0.002788,1
8646,κακόφρων,0.002788,1
8647,δυσμαχητέον,0.002788,1
8648,πολυώνυμος,0.002788,1
8649,βαρυβρεμέτα,0.002788,1
8650,μέδω,0.002788,1
8651,Βακχεύς,0.002788,1
8652,Βακχάς,0.002788,1
8653,μάτροπος,0.002788,1
8654,ναιετός,0.002788,1
8655,δίλοφος,0.002788,1
8656,στέροψ,0.002788,1
8657,λιγνύς,0.002788,1
8658,Βακχίς,0.002788,1
8659,κισσήρης,0.002788,1
8660,κεραύνιος,0.002788,1
8661,πάνδαμος,0.002788,1
8662,Παρνασία,0.002788,1
8663,χόραξ,0.002788,1
8664,νύχιος,0.002788,1
8665,γένεθλον,0.002788,1
8666,καταρρέπω,0.002788,1
8667,χαλόω,0.002788,1
8668,μαλθάσσω,0.002788,1
8669,ποδηγός,0.002788,1
8670,κυνοσπάρακτος,0.002788,1
8671,νεοσπή,0.002788,1
8672,'λελείπω,0.002788,1
8673,συγκαταθίθω,0.002788,1
8674,δυσθρήνητος,0.002788,1
8675,λιθοσπαδής,0.002788,1
8676,τύμβευμα,0.002788,1
8677,μιτώδης,0.002788,1
8678,περιπετή,0.002788,1
8679,κνώδος,0.002788,1
8680,στάλαγμα,0.002788,1
8681,νυμφικός,0.002788,1
8682,φρούδη,0.002788,1
8683,θαμβάζω,0.002788,1
8684,βόσκομαι,0.002788,1
8685,κατάσχετος,0.002788,1
8686,παραστείχω,0.002788,1
8687,δύσφρονος,0.002788,1
8688,θανατόεις,0.002788,1
8689,λακπάτητος,0.002788,1
8690,δύσπονος,0.002788,1
8691,δεσπός,0.002788,1
8692,παμμήτωρ,0.002788,1
8693,νεότομος,0.002788,1
8694,δυσκάθαρτος,0.002788,1
8695,κακάγγελτος,0.002788,1
8696,θροέω,0.002788,1
8697,βώμιος,0.002788,1
8698,λοίσθιος,0.002788,1
8699,παιδοκτόνος,0.002788,1
8700,συγκέκραμαι,0.002788,1
8701,βράχιστος,0.002788,1
8702,τέρμιος,0.002788,1
8703,συγκατεύχομαι,0.002788,1
8704,λέχριος,0.002788,1
8705,δυσκόμιστος,0.002788,1
8706,τετειχίζω,0.002783,3
8707,παγκράτιος,0.002782,5
8708,νεφεληγερέτα,0.002781,36
8709,ἀπέρχομαι,0.002778,115
8710,μονός,0.002776,5
8711,πηλίκη,0.002774,2
8712,στιβαρός,0.002762,34
8713,κερδίων,0.002759,32
8714,φοβέρων,0.002757,5
8715,Λάρισα,0.002751,5
8716,κορυθαίολος,0.002749,39
8717,Πύθιος,0.002745,14
8718,δήμιος,0.002738,5
8719,περίβολος,0.002737,9
8720,ναιετάω,0.002734,31
8721,ἐκκλησία,0.002730,113
8722,ἀγάπη,0.002730,113
8723,κήρυγμος,0.002725,3
8724,Μήτροος,0.002725,3
8725,Σειράς,0.002725,3
8726,Λάχης,0.002725,14
8727,πλουσία,0.002724,4
8728,πρόφρων,0.002722,33
8729,Κλεάνωρ,0.002718,14
8730,Μηδοσάδης,0.002718,14
8731,κυδάλιμος,0.002713,32
8732,στρατηγιός,0.002710,4
8733,ἴδιος,0.002706,112
8734,οἶκος,0.002706,112
8735,βοιωτιάζω,0.002688,3
8736,θυμοειδής,0.002687,25
8737,μειλίχιος,0.002686,29
8738,Ποτίδαια,0.002672,4
8739,κανών,0.002660,9
8740,ἀποθνῄσκω,0.002658,110
8741,διήγησις,0.002648,12
8742,γυμνασία,0.002644,3
8743,τρίξ,0.002642,7
8744,δαιμονία,0.002639,3
